context,target,truth_genes,training_magnitude,training_disagreement,variance_eligible_genes,zero_mse,zero_cosine,global_template_mse,global_template_cosine,target_mean_mse,target_mean_cosine,global_shrink_mse,global_shrink_cosine,heterogeneity_shrink_mse,heterogeneity_shrink_cosine,permuted_target_mean_mse,permuted_target_mean_cosine
K562,ANAPC4,6641,0.24569223139464133,0.47833146162715834,6600,0.11882351105311525,nan,0.12502666088662454,0.20228467072661432,0.3113206086392048,0.16261868194500576,0.12037841155340356,0.16261868194500576,0.12265267418839135,0.16261868216746572,0.1984204563233904,0.14962581612963963
K562,ANAPC5,6641,0.10715894166442545,0.2632718052698738,6642,0.14152900148946618,nan,0.16063084345792394,0.08732596982018447,0.2221418218835911,0.10734009163847834,0.14161302767918008,0.10734009163847834,0.14016556423801307,0.10734009193918757,0.19594320621321107,0.052207931052940956
K562,ANKLE2,6642,0.07600529158634467,0.18917697452676605,6642,0.04395910875564713,nan,0.07402889826690418,0.007142095253252432,0.11144767882351896,0.07367092024110708,0.0465802591090126,0.07367092024110708,0.04467875118091142,0.07367091889292449,0.06968433198451494,0.014890962577948303
K562,ANKRD11,6642,0.0216999428392539,0.04243859964497428,6642,0.03286699541546508,nan,0.054930596293194064,0.1345007869443251,0.04076025544900854,0.25849375478358255,0.03077157113975085,0.25849375478358255,0.030690349120497173,0.2584937548582572,0.1345571105455134,0.018139004187576756
K562,ANKRD49,6642,0.03939676417944671,0.08225986815905315,6642,0.039516452736292895,nan,0.06402347361190242,0.08752672191324971,0.06901594443205583,0.1254198504698084,0.0395044323770046,0.1254198504698084,0.04014402757878641,0.12541985061155617,0.07683161882748135,0.04404657800742123
K562,ANKS6,6642,0.017348507517966665,0.041421024869706155,6642,0.05573355257048469,nan,0.0874808419276707,-0.013969322862330855,0.07010950088913469,0.04779815158365394,0.05607469447916358,0.04779815158365394,0.055849695113714876,0.04779815322428164,0.20023233060552267,-0.015660401194972938
K562,ANLN,6642,0.20513944494708675,0.4364713378499845,6588,0.05827306738726022,nan,0.08531761357587987,0.04202776801273897,0.2546251550071431,0.038248864541482984,0.06897850127560182,0.038248864541482984,0.06803286511708802,0.03824886456658207,0.27081284764012953,0.033020098704053424
K562,AP2M1,6642,0.025615222037442997,0.06490981081330043,6642,0.02443791557538887,nan,0.05974824602177829,-0.08625040343826905,0.04910357585765584,0.018976323530433794,0.025801476514063077,0.018976323530433794,0.024907962175505404,0.01897632288420606,0.04926628323303572,-0.005610622758028608
K562,AP2S1,6642,0.09074966189985245,0.2348184035390794,6642,0.05605014284009431,nan,0.08201193962265123,0.055926634173543946,0.12430266577180078,0.15771987522627087,0.05609771197614034,0.15771987522627087,0.054663558017256655,0.15771987512485217,0.27803008493666437,0.04118887718133605
K562,AQP7,6642,0.019810244914370945,0.056979585167579214,6642,0.049721006814266916,nan,0.08041903194691193,-0.0013383893118408617,0.06605290254398545,0.05541512339486899,0.050089559822037444,0.05541512339486899,0.04961124470818129,0.05541512328459252,0.32245408913408885,0.014504840179187658
K562,AQR,6642,0.25439122704564193,0.43314130165936526,6625,0.49444830922791355,nan,0.4434766790342515,0.33158836604793496,0.461849501445467,0.4048760046954563,0.43851585746039656,0.4048760046954563,0.4198789734284032,0.4048760044391659,0.5193123799790598,0.0475539812361563
K562,ARCN1,6642,0.07783836730323425,0.1361236674076802,6642,0.02998057268307702,nan,0.05707273247281057,0.05780753851190678,0.08342510070225255,0.25248369738474064,0.02874701081863366,0.25248369738474064,0.033344369657861916,0.25248369721197167,0.11035061092898601,0.009051685722268901
K562,ARF4,6642,0.12655229090091064,0.2662288044098425,6640,0.061103022866185235,nan,0.0852787580540515,0.07421906678835007,0.1735604418457504,0.0799490740799476,0.06549558892080458,0.0799490740799476,0.06777599077419208,0.079949074567873,0.09474825712836805,-0.027078900537394552
K562,ARFRP1,6642,0.02796325189986236,0.07998460959580767,6642,0.03940820751672126,nan,0.06884974304925968,0.016590049491155504,0.06351279467954654,0.05811923213712752,0.040191244584321585,0.05811923213712752,0.039289179149147375,0.05811923203038213,0.13676063656510684,0.030434204221573172
K562,ARGFX,6642,0.025203304650812018,0.07089779375015155,6642,0.06658010583311584,nan,0.09280337825773088,0.04841710734826351,0.0884744202091232,0.04038913117270294,0.06732806480354186,0.04038913117270294,0.06647178840243581,0.04038913082839682,0.1505016849063521,0.015168821419406954
K562,ARGLU1,6642,0.05287196462144469,0.09508432031060206,6642,0.024730535889306644,nan,0.05966722601790633,-0.07894670923308893,0.05576007082453916,0.3020240052919801,0.022574426259561308,0.3020240052919801,0.024464083200640776,0.3020240052159061,0.05378189700719851,-0.04962116347108057
K562,ARHGAP11B,6642,0.048661030181968906,0.13048110369399957,6642,0.02754878829867537,nan,0.05516450775622706,0.05128782801223963,0.06774378815540776,0.11561333397685632,0.028473595097944712,0.11561333397685632,0.0271921094824552,0.1156133314857973,0.09861096068890508,0.03690073887444857
K562,ARID3A,6637,0.03615768401891222,0.09527766756371481,6642,0.20159378884038573,nan,0.229396022902341,0.017893048118035527,0.2324391577805277,0.031027540607745357,0.20252845107257317,0.031027540607745357,0.20148309673036813,0.031027540696962223,0.2302223051986164,0.015659107208081204
K562,ARIH1,6641,0.08645933969482594,0.21475258768118513,6642,0.12882015067271899,nan,0.15210411480226507,0.0582392208310199,0.18684763168639362,0.12998350583611057,0.12733804181850777,0.12998350583611057,0.12664530401604346,0.12998350520492774,0.28343777986839247,0.011897780242369246
K562,ARL2,6642,0.031018757564587128,0.06959518856457342,6642,0.10687514818213377,nan,0.11841764162703089,0.16658540837205146,0.11783342001359634,0.17420510904583764,0.10379869905815595,0.17420510904583764,0.10378936407142376,0.17420510939368034,0.13909815087848437,-0.007098978221424743
K562,ARL4D,6642,0.028902703625656532,0.07455253172770086,6642,0.047416811621648174,nan,0.07066826786445647,0.09638573484644294,0.06873611043605837,0.1024233158167877,0.047327379410108644,0.1024233158167877,0.04692152789111399,0.10242331601078221,0.14590311849107288,0.052843703458703345
K562,ARMC6,6642,0.04277693399317352,0.11002167878296165,6642,0.06705939239975527,nan,0.09821776957203193,-0.006234218903971092,0.10645388739305214,0.031576599181609606,0.06888734100789463,0.031576599181609606,0.06743906962071652,0.03157659885225011,0.1424543351097277,-0.018035741793568608
K562,ARMC7,6642,0.07920087407164814,0.1368539133739491,6642,0.06541714420038175,nan,0.08630931235550154,0.10842906907053401,0.11189425161930872,0.22731207837839917,0.06218625718146885,0.22731207837839917,0.06578143674011751,0.2273120778382519,0.2120553118134217,0.07628371321424027
K562,ARPC2,6642,0.022039777376193444,0.05757687507962832,6642,0.02591724133745229,nan,0.05514803572016553,0.02419927011080943,0.04621444534443742,0.03645550133823664,0.02685908409199843,0.03645550133823664,0.026059993322043767,0.03645550119210276,0.0583587781275219,0.01563494904366745
K562,ARPC3,6642,0.03625517294084673,0.08805707428095852,6642,0.03623777889207984,nan,0.06794211857747601,-0.0166792285873605,0.07249868009379368,-7.901760700009353e-05,0.038505159258327565,-7.901760700009353e-05,0.037553133103189466,-7.901723812937334e-05,0.08582758208448797,-0.006417851142593192
K562,ARPC4,6642,0.06516706600841275,0.11276863895521377,6642,0.03082180225220719,nan,0.06797818517879806,-0.1068591829991604,0.08300865577783605,0.14481338569478952,0.031649690755515325,0.14481338569478952,0.03699911813172794,0.1448133866402421,0.38143905149096446,-0.08391538022792548
K562,ASF1B,6642,0.029748358062601264,0.0761293993237065,6642,0.021319713865055694,nan,0.053543450144696546,-0.03191397449078693,0.04645255563928879,0.09163642287984117,0.022025107125730005,0.09163642287984117,0.021282615905123148,0.09163642168098347,0.1458218016569647,-0.03314030875697795
K562,ATF4,6642,0.07870797956908973,0.18304490906667437,6642,0.08814017884433356,nan,0.11004792984478426,0.08363366497955058,0.14688567941986252,0.11983622853935778,0.08806880780049564,0.11983622853935778,0.08759881996810956,0.11983622944788386,0.16223245328799332,0.03546621838892274
K562,ATF5,6642,0.23899055499729532,0.35392115706298094,6642,0.16479852284369934,nan,0.1606400485311294,0.2447140622046704,0.2954873449700657,0.2728590628240933,0.15265999934632418,0.2728590628240933,0.17091336421667175,0.2728590624224199,0.1783572102974143,0.1671569569435915
K562,ATL2,6642,0.07127728778412591,0.1619237899332705,6642,0.04712525136802597,nan,0.08047732146358041,-0.03632385337665249,0.11135230092012162,0.06082349445985231,0.049817522316048385,0.06082349445985231,0.049493960062405036,0.06082349460934542,0.1361716741138091,-0.01182664029776931
K562,ATP1A1,6642,0.039452350100366324,0.1076604500695723,6642,0.12873340242857106,nan,0.15070889823958275,0.06866286866683648,0.15644841204091597,0.08234887183382011,0.12826483913210526,0.08234887183382011,0.12799731598257588,0.08234887215018774,0.1629389675785991,-0.005066936537490561
K562,ATP2A2,6642,0.057061208084188,0.12335046270496802,6642,0.03591091618998439,nan,0.06321400264701055,0.04963732503787401,0.0902112330627128,0.03049548583897278,0.03878701891454351,0.03049548583897278,0.039594728292552006,0.030495486532603852,0.08477861479930514,0.015071130099408208
K562,ATP6AP1,6642,0.1320444598041777,0.28372795976606857,6641,0.06259143045972274,nan,0.0834617266895364,0.1110994977114854,0.15871434165947065,0.19752257286338623,0.061865451539928305,0.19752257286338623,0.0621568207091107,0.19752257209268123,0.27063478486602754,0.05729794359607917
K562,ATP6AP2,6642,0.04999709596392345,0.08774742716661309,6642,0.034567408536271896,nan,0.06320428441563229,0.030085444631955095,0.07051035637836421,0.16903192298473016,0.03417868998655417,0.16903192298473016,0.03734522540908272,0.16903192251231733,0.20204540403742138,-0.0155760763160474
K562,ATP6V0B,6642,0.06653002813568325,0.12352371498252228,6642,0.04388492832713469,nan,0.0708873994280534,0.049003933507640395,0.0888719764399586,0.1993467825261029,0.04265731010534523,0.1993467825261029,0.04533765602539632,0.1993467823147588,0.1472081521970519,0.005484937988630694
K562,ATP6V0C,6641,0.08113676425807875,0.17106440104396586,6642,0.14601325352731706,nan,0.16626882446181362,0.07736685799293845,0.18849349606111135,0.17760339901990962,0.14141878005709335,0.17760339901990962,0.1416850464803701,0.17760339871555733,0.24053337980742176,0.0034242584491070253
K562,ATP6V0D1,6642,0.04456702980187985,0.09996238757063769,6642,0.05550922288381663,nan,0.08333348870230389,0.03360093493738481,0.0948227389446747,0.05281173831548031,0.056981283798918654,0.05281173831548031,0.057021451297782216,0.052811738818141996,0.22785582064427334,0.04008232883923643
K562,ATP6V1A,6642,0.10655976863979183,0.2029659172034759,6642,0.06602038958927875,nan,0.09339067345681078,0.03586095580314137,0.13666466678642838,0.2140997410135158,0.06370150226741625,0.2140997410135158,0.06707827265663141,0.21409974001208862,0.16506729985235877,0.029319047270991126
K562,ATP6V1B2,6642,0.11246214217335171,0.18322330628511252,6642,0.054831630636185166,nan,0.07842479491035412,0.08546053736439901,0.10875389252887506,0.372737491723922,0.047225544427332615,0.372737491723922,0.05152001308143176,0.37273749237437903,0.08447215240518226,0.13575092486347862
K562,ATP6V1C1,6642,0.1422380380958825,0.3248159265786026,6637,0.08734740397343581,nan,0.11388831336349092,0.03919906779944702,0.21844818927004725,0.05045276597688644,0.09343148725345717,0.05045276597688644,0.09028340965590126,0.0504527666615259,0.2963429290670499,0.016005916897821236
K562,ATP6V1D,6642,0.0501210841732868,0.13136079133063683,6642,0.040567434717016536,nan,0.06514867300762646,0.08533215577014794,0.08194455502951108,0.09695704104937126,0.04151401152857735,0.09695704104937126,0.0402628900873607,0.09695704101095244,0.10737424602991032,0.029547915969705157
K562,ATP6V1E1,6642,0.09353462974155229,0.1826341796041325,6642,0.02957432724729272,nan,0.05965231083188605,0.008571276882963462,0.1170361557061168,0.05773184336584396,0.03390204127747284,0.05773184336584396,0.03872680438197298,0.05773184256252948,0.13287654728280465,-0.0058484638975884835
K562,ATP6V1F,6642,0.10695248993026293,0.21403154561323984,6641,0.07093344452827091,nan,0.09738497986055576,0.04445786272660196,0.16524840917203296,0.07245863408722497,0.07446161245010728,0.07245863408722497,0.07854086129063897,0.07245863304368465,0.12770479987328637,0.057162631626995204
K562,ATP6V1G1,6642,0.04865060034234259,0.08043624200449749,6642,0.08017921411400672,nan,0.10461171682212068,0.062199016070417626,0.11232486752278663,0.13213234265037918,0.07909363992167368,0.13213234265037918,0.08257337462367026,0.13213234268203586,0.1249341412620992,0.03848794857570934
K562,ATP6V1H,6642,0.11759989136890545,0.20309913579167468,6642,0.07945512193607791,nan,0.10542569181625641,0.0468837911967011,0.178088755370386,0.09810411975208022,0.08206355068033191,0.09810411975208022,0.09233236267258091,0.09810411956439608,0.15819634943539748,-0.004165857807994976
K562,ATR,6642,0.10699379568470756,0.14435576998974758,6642,0.05855561137089651,nan,0.07118769606238162,0.21218460236342357,0.12144490360825368,0.278605308877673,0.05421659765042356,0.278605308877673,0.06668344707868123,0.27860530839862246,0.08237616059059366,0.027645180606724138
K562,ATRIP,6642,0.14257749147021714,0.23979250672623478,6642,0.04088931745965517,nan,0.05806579116640404,0.1896749334615609,0.14960931762247776,0.22171463793260773,0.04133603781380228,0.22171463793260773,0.053500930079027426,0.22171463795774562,0.14406910781091367,0.0013342943971479408
K562,AURKA,6642,0.1275399960738203,0.3002701371835091,6642,0.08910380242065599,nan,0.10614847447257611,0.12975143498092936,0.19580402583386736,0.0977443502485775,0.09186510899925865,0.0977443502485775,0.09041975410501076,0.09774434961332784,0.12456667630714688,0.038884717631746044
K562,AURKAIP1,6642,0.07797681260166342,0.18744174198807975,6642,0.07930343715309163,nan,0.10512433282223413,0.04844794926880248,0.14838484708662322,0.05655967041367307,0.08195313727971154,0.05655967041367307,0.08057240017450257,0.0565596698376645,0.17332930095403581,0.029291606218022043
K562,AURKB,6639,0.40558077151065003,0.6021961768540606,6039,0.14182495976065063,nan,0.15458670576634348,0.13541990206773266,0.5534488167846895,0.03332628147802761,0.16447223698763586,0.03332628147802761,0.2129916041452376,0.033326281504250384,0.19898636471699063,0.10879751201746492
K562,BANF1,6642,0.09953778001631543,0.23892973611279714,6642,0.03572012564533441,nan,0.06880615911308341,-0.03769789722310072,0.1312262487078627,0.033806724459984484,0.04093332268978279,0.033806724459984484,0.03876900109963325,0.03380672418676181,0.06752422865511884,0.019341357553784154
K562,BANP,6642,0.14191829569034722,0.31487344270006107,6642,0.07495224125959016,nan,0.10806290599875401,-0.026281621629063025,0.1881007077141807,0.1394748097688776,0.07662967750410155,0.1394748097688776,0.07697290292284757,0.13947480877345256,0.2017021574201434,-0.009195773920989421
K562,BAP1,6642,0.0669695855025973,0.08744247010381279,6642,0.09523474426235322,nan,0.11478719234901055,0.10227564287653125,0.10609859198048398,0.3512697618788498,0.08539390892097375,0.3512697618788498,0.08490877859207188,0.3512697608913308,0.21064922399152958,-0.020190548225809114
K562,BARD1,6642,0.10040553163162139,0.2476858715779178,6642,0.038181276143672456,nan,0.06889204112568066,-0.0017136875574867755,0.13691024006750757,0.013539015063747946,0.044037479936374635,0.013539015063747946,0.04098821726073255,0.013539015630680783,0.07058766003946701,0.0012870450391249315
K562,BCAR1,6642,0.003459741296373594,0.009779532319303922,6642,0.020029947732092133,nan,0.052546507599464075,-0.038839982359411905,0.023281120588718462,0.012527282309696448,0.020194039454226355,0.012527282309696448,0.02002944672378294,0.012527283021603844,0.09752132946894747,-0.012651672111545498
K562,BCAS2,6642,0.16187299996729448,0.3463108699248859,6635,0.09998310787376742,nan,0.09815273925842033,0.2931282860877908,0.15688719807321463,0.412535846382876,0.08385918189419336,0.412535846382876,0.08359864854419871,0.4125358467418671,0.21535862128615035,0.14875825898217546
K562,BCL2L1,6642,0.013986716794420715,0.038512913230336704,6642,0.03316026318401708,nan,0.0678150729720841,-0.06375264600004882,0.045316205700367915,0.042504795478110854,0.03357673941462659,0.042504795478110854,0.03310425849883755,0.04250479522023787,0.10039936267322258,-0.044047389684604706
K562,BCLAF1,6642,0.04680976606631848,0.1096766416971582,6642,0.11928486117931814,nan,0.13687394250070728,0.10763586560440497,0.1466814002703174,0.129899306265429,0.11735716486516846,0.129899306265429,0.11727814857114585,0.12989930718250955,0.1833381887301498,0.09098994097756793
K562,BCR,6642,0.04036990166888431,0.09038635386406005,6642,0.04904575920549184,nan,0.07442230647735583,0.06734124931336884,0.09757482663074869,-0.09168244464873183,0.05360866950248446,-0.09168244464873183,0.05367625550973582,-0.09168244432225672,0.1344452824989972,0.03361381017566185
K562,BCS1L,6642,0.03463759143557741,0.09447334708667719,6642,0.07668094293606538,nan,0.09878755926632156,0.08761238275297342,0.10243998971852356,0.08613788749316983,0.07662615626388755,0.08613788749316983,0.07616035299705179,0.08613788615266266,0.19583153128667954,0.012688810349599365
K562,BDP1,6642,0.179062990027375,0.2643632282004253,6642,0.04283585764450231,nan,0.0637874839500157,0.13317352603296143,0.1735844646124356,0.27582891696643796,0.041948698733365625,0.27582891696643796,0.06424063293382302,0.27582891667932036,0.20121345282292075,0.0603966084895279
K562,BET1,6642,0.11641467725775947,0.24462093953802924,6641,0.04695806567953153,nan,0.07492679170814014,0.03462678325007391,0.15262218260908494,0.09392898177540537,0.050920721836099164,0.09392898177540537,0.05345968819847639,0.0939289805845305,0.1853473697870065,0.04545435722734476
K562,BGLAP,6642,0.13804356304227078,0.3070506754641667,6636,0.04017383732193622,nan,0.067033216316079,0.053258126476263615,0.15815333601835113,0.13436791532784736,0.043795930950187745,0.13436791532784736,0.043711694071455885,0.13436791583277832,0.12196360502799733,0.20120163270146021
K562,BIRC5,6642,0.26022891277302485,0.4983314328135923,6584,0.0981656164984883,nan,0.1124145286219608,0.14912558016287716,0.32117732939700844,0.13305806788630334,0.10404068541879288,0.13305806788630334,0.11157713204774382,0.1330580676017512,0.1602152765948634,0.12102385462431915
K562,BMS1,6638,0.1659698848373251,0.22219227359887322,6642,0.24105524873863768,nan,0.2916915365891869,-0.11657401716983049,0.3699114639122997,0.09277781228894201,0.2421497115695392,0.09277781228894201,0.27134227414271556,0.09277781213305958,0.2785591030850088,-0.10018221835557961
K562,BNIP1,6642,0.1418503395938575,0.23004143346003986,6641,0.07259587183392217,nan,0.0982995898512668,0.05187991217887352,0.18794653134589184,0.13419144723590645,0.07468412571686403,0.13419144723590645,0.08971677942851435,0.13419144723794638,0.10801844379086666,0.10061004058234196
K562,BOP1,6642,0.030939674422732943,0.06955268596973041,6642,0.0242326987242613,nan,0.05665802064120921,-0.033636211306447186,0.050696325795097794,0.08173459542276926,0.02504741653399729,0.08173459542276926,0.02505472408450693,0.08173459558810317,0.06557300235739129,0.008874920345560032
K562,BORA,6642,0.0883083261887995,0.22246121842065925,6642,0.09829911650669745,nan,0.12507155288427851,0.0348400110882007,0.18173431512814278,0.026151833297701575,0.10260010502690181,0.026151833297701575,0.09974648675398368,0.026151833492498045,0.15927695684922688,-0.008070075794785993
K562,BPTF,6641,0.04059084660079758,0.0892434662518139,6642,0.12119245218747712,nan,0.14125576213492777,0.08648934405367512,0.14074271845806158,0.14992946606177757,0.11847155030508023,0.14992946606177757,0.11847079864500354,0.14992946570065377,0.2151719410005122,0.07010970576679086
K562,BRCA1,6642,0.11836576647297746,0.24200825199981654,6642,0.05146367269939773,nan,0.07843594109237262,0.04563263273854804,0.1644720074332693,0.03432125819815288,0.05752217518005814,0.03432125819815288,0.06153173209448846,0.034321257728194596,0.08001263264979551,0.003312076752416259
K562,BRCA2,6642,0.05238400120025521,0.08502635495994744,6642,0.04015261182268183,nan,0.06765534014166213,0.04409427682977134,0.08401808446857233,0.09287062564744428,0.04129697968936564,0.09287062564744428,0.0472771281748174,0.09287062297264023,0.08526673848282312,0.028208044597634038
K562,BRD4,6642,0.04374491871825709,0.1263126243841202,6642,0.050829627318188755,nan,0.08109240809386276,0.004194890435709439,0.09008625453527586,0.0475914350118209,0.052441611841908875,0.0475914350118209,0.05072551489607594,0.04759143493768069,0.15472123114460523,-0.004594285873066717
K562,BRD8,6642,0.11214931321849157,0.24980023205433127,6642,0.10873710580826627,nan,0.12812338333618317,0.0971557505496953,0.17544682524832148,0.20573929571486294,0.10438653948392232,0.20573929571486294,0.10441655062022111,0.20573929623036202,0.18846660437872279,0.09395138801855092
K562,BRF1,6642,0.0823256827181115,0.14289206013955258,6642,0.037124066284071916,nan,0.05945398844132231,0.122603111329522,0.10147238119807321,0.16259255845552914,0.03777507953006385,0.16259255845552914,0.044168419915178773,0.16259255822158494,0.12190842382905365,0.08167127836803784
K562,BRF2,6642,0.04374008034319739,0.09690918861362821,6642,0.030821418374839413,nan,0.05880140023218696,0.04255735574554995,0.07168193060803177,0.03921310698274147,0.03283528137756707,0.03921310698274147,0.033058992824732604,0.039213107277268296,0.0424734133048275,0.021522116770776464
K562,BRIP1,6642,0.02971635671093384,0.07329863061540529,6641,0.042622500039955075,nan,0.06728061822339619,0.08218507072282555,0.06669570304063074,0.11957281706222782,0.04244416684529417,0.11957281706222782,0.04207140958580845,0.11957281512957292,0.09569618815364735,0.06956387245327682
K562,BRIX1,6642,0.1312751889293985,0.23073345956669986,6642,0.06882665789827906,nan,0.09742812901208278,0.021706971567081967,0.16224427223058258,0.199137532894662,0.06756696359547423,0.199137532894662,0.07561288502445263,0.19913753302483214,0.1396728727950392,0.01614123349623392
K562,BRK1,6642,0.06839064728730662,0.15896127823790973,6642,0.03125927571645445,nan,0.05969266118241327,0.0349274706564956,0.09103578163863252,0.09315243094895204,0.03338015580437472,0.09315243094895204,0.03274637288730525,0.09315242985998484,0.15710311560038526,0.0034780530180060394
K562,BTF3,6642,0.06658928157461509,0.0966377769160956,6642,0.09269005175527728,nan,0.10988005086476768,0.1258520486345747,0.12434201573214225,0.22235189511221992,0.08811755245173775,0.22235189511221992,0.09240062787899625,0.2223518950282397,0.1256310067826988,0.04507381495412746
K562,BTF3L4,6642,0.015105372898319392,0.03487761840516126,6642,0.03984196017112454,nan,0.07358158122440157,-0.04505492275231567,0.04744514749400306,0.1529050169433976,0.038910499574331264,0.1529050169433976,0.0389153405673001,0.15290501673671472,0.08510631593036995,-0.007658811758924905
K562,BUB1,6642,0.10596941161981942,0.23474705826583714,6641,0.013121581966616638,nan,0.04370964257992925,0.00013887947760962075,0.10862330805579154,0.14903423027476392,0.01699972239911657,0.14903423027476392,0.016851125456217992,0.1490342316754892,0.07117519538136283,0.02380782836338453
K562,BUB1B,6642,0.04466304726416848,0.10586182234315783,6642,0.039578852737158256,nan,0.07348679460699672,-0.04762301166027033,0.080561291255463,0.04377073903032817,0.04145014100924829,0.04377073903032817,0.04077439509506301,0.043770740243935756,0.29113874219032915,-0.04781112868798246
K562,BUB3,6642,0.12357158844718683,0.28348803929573474,6642,0.035559759174058445,nan,0.06071559724600151,0.08243229115876637,0.13398756943394893,0.18965391543971463,0.036997038998074765,0.18965391543971463,0.03625283815647453,0.18965391577154503,0.09140994018056064,0.15658030188298516
K562,BUD13,6642,0.5905748435782516,0.39961487528474277,6636,0.1068673545001093,nan,0.09455966242758206,0.37514799793946474,0.35878351275670856,0.6751552209857851,0.05896347655957468,0.6751552209857851,0.19639957721575607,0.6751552213906348,0.1498582619447716,0.21924918770159485
K562,BUD31,6638,0.1917850842859256,0.2953875251285589,6641,0.22067192640864217,nan,0.20973328606537495,0.25274427189540544,0.2692084698644011,0.3479312283012912,0.19687455743759724,0.3479312283012912,0.19632823910539973,0.3479312275713045,0.26433343481083454,0.2938864093414113
K562,BYSL,6642,0.18419315109248685,0.3598831307307437,6640,0.09999124875260437,nan,0.14622071430310057,-0.14134965252169074,0.2428796084169056,0.15199852004091138,0.1011874256474513,0.15199852004091138,0.1069413430910161,0.1519985195482025,0.18628500661158506,0.0884795120213227
K562,C12orf45,6642,0.20705831972532818,0.39209734534967866,6641,0.0865950433446262,nan,0.11868941279507637,-0.014578556975569656,0.2450916352549874,0.1812574366437343,0.08739992222100376,0.1812574366437343,0.09487596960157522,0.18125743716633275,0.23947293983739892,0.07681048866173504
K562,C12orf60,6642,0.13581705438574074,0.2705572258766002,6642,0.10583118773867044,nan,0.10968519564204571,0.23496484600406073,0.18506874596510364,0.2359636424634487,0.10017487959205967,0.2359636424634487,0.10195530074256763,0.23596364297997965,0.23507948915604732,0.10658169472775908
K562,C14orf178,6642,0.2622537255016302,0.19549377049067812,6642,0.10597615290716968,nan,0.09933470138065345,0.32696609016955946,0.1728104617587752,0.586101467556335,0.07351215657395473,0.586101467556335,0.10723097928968091,0.5861014671951293,0.13129122867875156,0.1731218441608233
K562,C16orf86,6642,0.01868628872312785,0.051328564335272525,6642,0.029020011393840514,nan,0.059218059991005365,0.006637995471392127,0.04419430095118702,0.0754074230178762,0.029309904634626512,0.0754074230178762,0.028856714634583037,0.07540742261026223,0.17716869046458517,-0.022352683033010023
K562,C17orf58,6641,0.022132338320403896,0.059367373529941356,6641,0.10456959136362955,nan,0.13113235778357027,0.035663417206642074,0.12067409364399552,0.07842898615274722,0.10410411309556557,0.07842898615274722,0.10400770756373884,0.0784289850610125,0.2102373650482184,0.0030347479376008637
K562,C19orf25,6642,0.07908276572693822,0.1715819948393598,6642,0.028470619711241124,nan,0.05884870227538045,0.0036516604496823536,0.09954311560275012,0.08440686390909456,0.031410725113757254,0.08440686390909456,0.03226493404417319,0.08440686411383863,0.14761861888129557,0.003959131405292773
K562,C19orf53,6642,0.13592583588060125,0.32422952289804363,6642,0.03573424222050576,nan,0.06450425742403688,0.027576829793687075,0.15909024550366832,0.09017916560215379,0.041087148762256276,0.09017916560215379,0.03841713968273465,0.09017916699469833,0.17791508274125015,0.0013704726193042905
K562,C1D,6642,0.087785098377215,0.2344982328269539,6642,0.03744076069931347,nan,0.07146844616034184,-0.05073294092047384,0.12508917789734014,0.0011920511851207687,0.04289315911719102,0.0011920511851207687,0.038468933329355526,0.0011920497726389681,0.17135350365834934,-0.02340092641964907
K562,C1QBP,6642,0.1662131555093747,0.33912383806766805,6638,0.044961729380295454,nan,0.0762766988252855,-0.009724678663337573,0.1793672736837079,0.1846448528734428,0.04737394549129414,0.1846448528734428,0.051183962293816276,0.1846448521254711,0.11204056345361545,0.03561560210959042
K562,C1QTNF4,6642,0.03291222451152646,0.08209219836339551,6642,0.026834094584958203,nan,0.05603062525466461,0.024380186463856212,0.058640853866136565,0.018599146283477416,0.028614742304509548,0.018599146283477416,0.02756821266936094,0.018599146213720476,0.04680410740204092,0.020945314969298832
K562,C1orf109,6642,0.012889675955740218,0.036922119968833676,6642,0.023048847197827682,nan,0.0551197503359981,-0.02781582672970147,0.034596302856331515,0.038935719916439515,0.023518896866526452,0.038935719916439515,0.023014517236988375,0.038935719858470684,0.09914359624601475,-0.0366439614556237
K562,C6orf15,6642,0.027571971284452507,0.07764695995897976,6642,0.030780432688740793,nan,0.06047734955432232,0.01461062004348651,0.05647803032533941,0.03217028640852232,0.03203508746339773,0.03217028640852232,0.03076911262182952,0.03217028700069056,0.4184227472433682,0.004650182927679945
K562,C7orf26,6642,0.027891425601806553,0.030952867814445978,6642,0.0929075333177454,nan,0.12260672882043773,0.00838833076543502,0.08783652181531966,0.32376395569589567,0.08641013812971324,0.32376395569589567,0.08321147726739861,0.3237639557284788,0.18147141068112324,0.002892427112110286
K562,C7orf50,6642,0.03327998053724416,0.09649807212797319,6642,0.05619746066032253,nan,0.08600273427714719,0.009506407707763436,0.08564778524979125,0.04427717322911136,0.05732004545538692,0.04427717322911136,0.05610774184994405,0.04427717269537175,0.16434394349314735,-0.014380627330149132
K562,C9orf16,6642,0.0234710944997206,0.05427477222164068,6642,0.029823095743188862,nan,0.06505884876797623,-0.07684138968984691,0.047028373948737136,0.11841442607407744,0.02972358512367739,0.11841442607407744,0.02961995565671395,0.11841442223657235,0.10635530029953061,-0.05721328824288412
K562,C9orf78,6642,0.0386522452463606,0.0766830511062755,6642,0.02619418543501917,nan,0.05844378620102911,-0.029248652188587253,0.06025682927160725,0.07211990762286072,0.027462550412122394,0.07211990762286072,0.029073623429080767,0.07211990573251918,0.250035548361176,-0.04201417320001569
